@RELATION BearingFaultTrainingDataset

@ATTRIBUTE Motor_Load_(HP) REAL
@ATTRIBUTE Time REAL
@ATTRIBUTE Amplitude REAL
@ATTRIBUTE Raw/Envelope_Spectrum REAL
@ATTRIBUTE Frequency REAL
@ATTRIBUTE pk_pk1 REAL
@ATTRIBUTE pk_pk2 REAL
@ATTRIBUTE pk_pk3 REAL
@ATTRIBUTE pk_pk4 REAL
@ATTRIBUTE pk_pk5 REAL
@ATTRIBUTE pk_pk6 REAL
@ATTRIBUTE pk_pk7 REAL
@ATTRIBUTE pk_pk8 REAL
@ATTRIBUTE pk_pk9 REAL
@ATTRIBUTE pk_pk10 REAL
@ATTRIBUTE Kur REAL
@ATTRIBUTE SF REAL
@ATTRIBUTE E REAL
@ATTRIBUTE MF REAL
@ATTRIBUTE S REAL
@ATTRIBUTE CF REAL
@ATTRIBUTE rdate REAL
@ATTRIBUTE hourlocal REAL
@ATTRIBUTE minlocal REAL
@ATTRIBUTE daylocal REAL
@ATTRIBUTE rxasp REAL
@ATTRIBUTE rxhep REAL
@ATTRIBUTE dasp14 REAL
@ATTRIBUTE dasplt REAL
@ATTRIBUTE dlh14 REAL
@ATTRIBUTE dmh14 REAL
@ATTRIBUTE dhh14 REAL
@ATTRIBUTE ondrug REAL
@ATTRIBUTE dsch REAL
@ATTRIBUTE divh REAL
@ATTRIBUTE dap REAL
@ATTRIBUTE doac REAL
@ATTRIBUTE dgorm REAL
@ATTRIBUTE dster REAL
@ATTRIBUTE dcaa REAL
@ATTRIBUTE dhaemd REAL
@ATTRIBUTE dcarend REAL
@ATTRIBUTE dthromb REAL
@ATTRIBUTE dmajnch REAL
@ATTRIBUTE dmajnchd REAL
@ATTRIBUTE dmajnchx REAL
@ATTRIBUTE dside REAL
@ATTRIBUTE dsided REAL
@ATTRIBUTE dsidex REAL
@ATTRIBUTE ddiagisc REAL
@ATTRIBUTE ddiagha REAL
@ATTRIBUTE ddiagun REAL
@ATTRIBUTE dnostrk REAL
@ATTRIBUTE dnostrkx REAL
@ATTRIBUTE drsisc REAL
@ATTRIBUTE drsiscd REAL
@ATTRIBUTE drsh REAL
@ATTRIBUTE drshd REAL
@ATTRIBUTE drsunk REAL
@ATTRIBUTE drsunkd REAL
@ATTRIBUTE dpe REAL
@ATTRIBUTE dped REAL
@ATTRIBUTE dalive REAL
@ATTRIBUTE dalived REAL
@ATTRIBUTE dplace REAL
@ATTRIBUTE ddead REAL
@ATTRIBUTE ddeadd REAL
@ATTRIBUTE ddeadc REAL
@ATTRIBUTE ddeadx REAL
@ATTRIBUTE fdead REAL
@ATTRIBUTE flastd REAL
@ATTRIBUTE fdeadd REAL
@ATTRIBUTE fdeadc REAL
@ATTRIBUTE fdeadx REAL
@ATTRIBUTE frecover REAL
@ATTRIBUTE fdennis REAL
@ATTRIBUTE fplace REAL
@ATTRIBUTE fap REAL
@ATTRIBUTE foac REAL
@ATTRIBUTE IF1 REAL
@ATTRIBUTE IF2 REAL
@ATTRIBUTE IF3 REAL
@ATTRIBUTE IF4 REAL
@ATTRIBUTE IF5 REAL
@ATTRIBUTE IF6 REAL
@ATTRIBUTE IF7 REAL
@ATTRIBUTE IF8 REAL
@ATTRIBUTE IF9 REAL
@ATTRIBUTE IF10 REAL
@ATTRIBUTE Skew1 REAL
@ATTRIBUTE Skew2 REAL
@ATTRIBUTE Skew3 REAL
@ATTRIBUTE Skew4 REAL
@ATTRIBUTE Skew5 REAL
@ATTRIBUTE Skew6 REAL
@ATTRIBUTE Skew7 REAL
@ATTRIBUTE Skew8 REAL
@ATTRIBUTE Skew9 REAL
@ATTRIBUTE Skew10 REAL
@ATTRIBUTE Approx_Motor_Speed_(rpm) REAL
@ATTRIBUTE Fault_Diameter REAL
@ATTRIBUTE Inner_Race REAL
@ATTRIBUTE Ball REAL
@ATTRIBUTE Angle_of_contact_(α) REAL
@ATTRIBUTE Pitch_diameter_(Pd) REAL
@ATTRIBUTE Number_of_balls REAL
@ATTRIBUTE Number_of_rows REAL
@ATTRIBUTE Ball_diameter REAL
@ATTRIBUTE Outer_Race_Centered REAL
@ATTRIBUTE Outer_Race_Orthogonal REAL
@ATTRIBUTE Outer_Race_Opposite REAL
@ATTRIBUTE BearingConditions {Healthy,Inner_race_defect,Outer_race_defect,Ball_defect}

@DATA
38,47,2,1,80,2,1,1,1,1,1,120,1,2,1,1,1,1,2,1,0,3,16,17,3,1,3,2,1,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,45,191,5,14,14,11,1,2,0,191,0.528,0.1417,0.033,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
41,19,3,2,92,1,1,2,1,1,1,150,3,3,3,3,3,2,3,3,0,3,7,41,4,2,1,2,1,1,1,1,7,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,2,1,7,1,1,1,1,1,1,1,62,62,5,14,16,1,2,2,1,7,0.9874,0.792,0.4285,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
7,31,2,2,56,1,1,2,1,1,1,160,1,2,2,1,1,1,1,1,0,3,9,32,4,2,2,2,1,1,1,2,13,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,34,211,5,14,13,1,2,2,0,211,0.2806,0.0319,0.0158,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
20,48,2,1,71,1,1,2,2,1,1,150,1,1,1,2,1,1,1,1,0,3,10,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,12,189,7,27,1,1,2,2,0,189,0.2731,0.0666,0.019,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,36,2,1,63,1,1,2,2,1,1,220,1,2,2,1,1,1,2,1,0,3,23,30,4,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,34,186,7,27,14,1,2,2,0,186,0.3959,0.0774,0.0304,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
18,11,2,2,76,1,1,1,1,1,1,205,2,2,2,1,1,1,1,1,0,3,8,37,5,1,1,1,2,1,1,1,14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,37,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,33,196,5,14,14,1,2,2,0,196,0.6227,0.1362,0.0372,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
30,36,2,1,62,1,1,2,2,1,1,150,2,2,2,1,1,1,1,1,0,3,10,4,5,1,2,1,1,1,1,2,12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,12,188,2,7,12,1,2,2,0,188,0.3583,0.0719,0.0294,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
2,31,2,2,78,1,1,2,2,1,1,140,1,2,1,1,1,2,2,1,0,3,10,56,5,2,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,15,189,5,14,9,1,2,2,0,189,0.6485,0.1484,0.0388,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
10,40,2,1,59,1,1,2,2,1,1,150,2,2,2,1,2,1,1,1,0,3,15,57,5,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,33,189,5,14,20,1,2,2,0,189,0.4368,0.0847,0.0386,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
31,27,2,1,86,2,1,1,1,1,1,160,1,2,2,1,1,1,1,1,0,3,11,35,6,1,2,1,1,1,1,2,7,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,2,1,1,1,1,1,1,1,1,1,2,1,2,3,3,62,195,5,14,7,1,2,2,0,195,0.59,0.1903,0.0382,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,32,2,1,67,1,1,1,1,1,1,160,2,1,1,1,1,1,2,2,0,3,16,18,6,2,3,2,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,32,185,7,27,15,11,2,2,0,185,0.4066,0.0954,0.0334,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
11,12,1,2,85,1,1,1,1,1,1,180,2,2,2,1,3,3,1,1,0,3,17,25,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,48,185,7,27,19,1,2,2,0,185,0.9512,0.5741,0.2407,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,9,2,1,58,1,1,2,1,1,1,210,1,2,1,1,1,1,1,1,0,3,17,55,6,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,172,7,27,4,1,2,2,0,172,0.1813,0.0319,0.0137,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
25,22,1,2,71,1,1,2,2,1,1,150,2,1,1,1,1,1,1,1,0,3,13,18,7,1,3,1,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,44,183,0,1,17,1,2,2,0,183,0.596,0.1355,0.052,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
7,40,2,2,59,1,1,2,2,1,1,170,2,2,2,1,1,1,1,1,0,3,10,18,7,1,1,1,1,1,1,1,13,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,31,188,5,14,13,1,2,2,0,188,0.3996,0.0535,0.0243,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,8,2,2,47,2,1,2,2,1,1,100,2,2,1,1,1,1,1,1,0,3,15,19,7,2,1,1,1,1,1,1,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,9,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,132,182,7,27,130,10,1,2,0,182,0.3046,0.0194,0.0127,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthy
1,10,3,2,75,2,1,2,2,1,1,140,3,2,2,3,3,3,3,3,0,3,20,19,1,2,2,2,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12,1,1,2,1,12,1,1,1,1,1,1,1,30,30,7,27,30,114,2,1,1,12,0.9595,0.5771,0.3251,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
11,5,2,1,79,2,1,1,1,1,1,205,2,2,2,2,3,3,2,3,0,3,5,16,2,2,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,2,1,7,1,1,1,1,1,1,1,45,45,7,27,15,1,1,1,1,7,0.8891,0.4502,0.1605,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
4,26,2,2,68,1,1,1,1,1,1,170,2,2,2,1,2,2,1,1,0,3,11,0,2,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,42,200,7,27,37,1,2,2,0,200,0.6941,0.155,0.0587,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
20,18,1,2,72,2,1,2,2,1,1,136,2,2,2,1,2,2,3,1,0,3,17,58,2,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,2,5,1,1,178,182,7,27,3,1,2,2,0,182,0.9329,0.4634,0.2434,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
26,42,2,1,65,1,1,2,2,1,1,170,2,2,2,1,1,1,1,2,0,3,12,42,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,2,1,2,2,1,29,148,8,28,3,1,2,2,0,148,0.4839,0.1138,0.0442,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
25,8,2,2,76,1,1,1,1,1,1,140,2,2,2,1,1,1,1,1,0,3,15,58,3,2,1,2,2,1,1,1,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,41,183,0,1,14,1,2,2,0,183,0.6212,0.1347,0.037,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
25,14,2,1,66,2,1,2,2,1,1,200,2,2,2,2,1,1,1,2,0,3,15,48,4,2,2,1,2,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,40,183,0,1,14,1,1,1,0,183,0.6153,0.1623,0.0636,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
18,17,2,1,69,2,1,1,1,1,1,170,2,2,2,1,1,1,1,1,0,3,9,5,4,1,1,1,2,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,29,190,5,14,14,1,2,2,0,190,0.4257,0.1051,0.035,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,20,2,2,76,1,1,1,1,1,1,150,1,1,2,1,1,1,2,1,0,3,16,40,5,1,3,1,2,2,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,53,242,7,27,48,1,2,2,0,242,0.5013,0.0984,0.0261,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
1,34,2,1,65,1,1,2,2,1,1,180,1,2,2,1,1,1,1,1,0,3,17,58,5,2,1,2,2,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,26,189,7,27,20,1,2,2,0,189,0.2848,0.0619,0.0225,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,6,2,1,69,1,1,1,1,1,1,190,2,2,2,1,2,2,1,1,0,3,19,7,5,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,7,8,1,1,1,1,1,39,39,7,27,34,1,2,2,1,18,0.6407,0.1863,0.0681,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ball_defect
4,21,2,1,73,1,1,1,1,1,1,140,1,2,2,1,1,1,1,1,0,3,20,54,5,2,3,1,2,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,12,2,1,1,1,1,1,1,1,1,1,1,2,5,2,2,60,182,7,27,55,1,1,1,0,182,0.3977,0.0995,0.0279,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
35,20,2,1,65,1,1,1,1,1,1,140,1,1,1,1,3,2,2,1,0,3,11,31,6,1,1,1,1,1,1,1,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,38,188,5,14,13,1,2,2,0,188,0.401,0.0866,0.032,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
35,11,1,2,84,2,1,2,2,1,1,190,2,2,2,2,1,1,1,1,0,3,11,34,6,2,3,2,2,2,1,1,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,38,188,5,14,29,1,2,2,0,188,0.9198,0.4687,0.1768,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
7,27,2,1,68,2,1,2,1,1,1,130,2,2,2,1,1,1,1,1,0,3,8,14,7,1,2,1,2,1,1,2,13,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,30,193,5,14,13,1,2,2,0,193,0.4497,0.1028,0.0346,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
11,24,2,1,65,2,1,1,1,1,1,130,2,2,2,1,1,1,1,1,0,3,11,12,7,2,1,2,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,40,183,7,27,10,1,2,2,0,183,0.4148,0.0875,0.0321,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,13,2,1,78,1,1,1,1,1,1,150,1,2,1,1,1,1,1,1,0,3,16,18,7,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,24,186,7,27,10,1,2,2,0,186,0.3631,0.0978,0.0226,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
4,5,2,2,63,1,1,1,1,1,1,125,1,1,1,1,1,1,2,1,0,3,17,20,7,2,2,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,37,257,7,27,32,1,2,2,0,257,0.2774,0.0357,0.0135,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
29,20,2,1,69,1,1,1,1,1,1,130,1,2,2,1,1,1,1,1,0,3,10,17,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,23,654,2,7,13,1,2,2,0,654,0.3566,0.0794,0.0252,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
24,23,2,1,67,1,1,2,2,1,1,126,2,2,2,2,1,1,1,1,0,3,11,29,1,2,3,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,45,183,4,10,44,1,2,2,0,183,0.5399,0.1251,0.0462,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
35,15,2,1,74,2,1,1,1,1,1,160,1,2,2,1,1,1,1,1,0,3,11,24,1,1,1,1,2,1,1,1,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,36,186,5,14,11,1,2,2,0,186,0.3976,0.1051,0.0286,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
17,4,2,2,80,1,1,2,1,1,1,190,2,2,2,1,2,2,1,1,0,3,12,38,2,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,28,176,1,3,14,1,2,2,0,176,0.8208,0.2707,0.078,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
21,8,2,2,80,2,1,1,1,1,1,100,2,2,2,1,1,1,1,1,0,3,17,18,3,1,2,1,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12,6,2,1,1,1,1,1,1,2,12,1,1,1,1,1,1,1,1,1,1,1,2,1,26,3,1,1,1,1,1,1,24,34,7,27,22,1,2,2,1,26,0.7364,0.1656,0.041,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Healthy
11,6,1,2,74,1,1,1,1,1,1,140,2,2,2,1,3,2,1,1,0,3,0,38,4,1,3,1,2,2,1,1,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,40,176,7,27,35,1,2,2,0,176,0.9092,0.4122,0.193,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,18,1,1,72,1,1,2,2,1,1,150,2,2,2,2,2,3,1,1,0,3,12,1,4,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,41,5,1,1,1,1,1,1,20,42,5,14,14,1,2,2,1,41,0.9059,0.5022,0.2679,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,16,1,1,66,1,1,2,1,1,1,140,2,2,2,2,2,3,1,1,0,3,16,40,4,1,1,1,2,1,1,1,14,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,20,197,5,14,14,1,2,2,0,197,0.879,0.4107,0.2378,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
11,8,2,1,79,1,1,1,1,1,1,180,2,2,2,1,1,1,1,1,0,3,17,14,4,2,2,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,36,187,7,27,29,4,2,1,0,187,0.5764,0.1795,0.0452,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
38,4,2,1,74,1,1,1,1,1,1,190,1,2,1,2,1,1,1,1,0,3,17,21,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,58,183,5,14,14,1,2,2,0,183,0.4023,0.1063,0.0288,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
29,10,2,1,69,2,1,1,1,1,1,150,1,2,2,1,1,1,1,1,0,3,7,12,5,2,3,2,1,2,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,19,650,2,7,13,1,2,2,0,650,0.3366,0.0791,0.0251,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
31,3,1,1,60,1,1,2,2,1,1,160,1,2,2,1,1,2,1,1,0,3,11,8,5,2,1,2,2,1,1,1,13,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,169,188,5,14,13,1,2,2,0,188,0.5938,0.1512,0.0853,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
11,12,1,1,53,2,1,1,1,1,1,150,2,2,1,2,2,1,1,1,0,3,17,9,5,1,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,35,35,7,27,28,1,2,2,1,2,0.65,0.1444,0.1007,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
15,40,2,1,61,1,1,1,1,1,1,160,2,2,2,1,1,1,1,1,0,3,10,15,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,20,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,26,187,5,14,20,1,2,2,0,187,0.3483,0.0698,0.029,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,24,2,2,68,1,1,1,1,1,1,240,1,2,2,1,1,1,1,1,0,3,12,10,6,1,2,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,24,182,7,27,17,4,2,1,0,182,0.4579,0.0646,0.0216,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
